Nome Universo,Data Atualização Dados,Região,UF,Localidade,Setor (Cod/Desc),Órgão,Órgão (Cod/Desc),UO,UO (Cod/Desc),Funcional,Função (Cod/Desc),Subfunção (Cod/Desc),Programa (Cod/Desc),Ação (Cod/Desc),Subtítulo (Cod/Desc),Esfera (Cod),GND (Cod),Mod. Aplic. (Cod),Fonte,Fonte (Cod/Desc),Dotação Inicial,Autorizado,Empenhado,Liquidado (Subelemento),Pago,RP Não-Proc Insc. Outros Exercícios,RP Inscrito,RP Pago,Programa (Cod),Programa,Ação (Cod),PO (Cod/Desc),Iniciativa (Cod),Objetivo (Cod/Desc),Iniciativa (Cod/Desc)
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA EDUCAÇÃO,26000 - MINISTÉRIO DA EDUCAÇÃO,INSTITUTO FEDERAL DO TOCANTINS,26424 - INSTITUTO FEDERAL DO TOCANTINS,12.363.2031.20RL.0017,12 - EDUCAÇÃO,363 - ENSINO PROFISSIONAL,2031 - EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL - FUNCIONAMENTO DE INSTITUIÇÕES FEDERAIS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,0017 - NO ESTADO DO TOCANTINS,F,3,90,RECURSOS DEST.A MANUT.E DES.DO ENSINO,312 - RECURSOS DEST.A MANUT.E DES.DO ENSINO,0,538005,0,0,0,0,"738185,55","246715,51",2031,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL,0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA,02A0,"0582- EXPANDIR, INTERIORIZAR, DEMOCRATIZAR E QUALIFICAR A OFERTA DE CURSOS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, CONSIDERANDO OS ARRANJOS PRODUTIVOS, SOCIAIS, CULTURAIS, LOCAIS E REGIONAIS,  A NECESSIDADE DE AMPLIAÇÃO DAS OPORTUNIDADES EDUCACIONAIS DOS TRABALHADORES E OS INTERESSES E NECESSIDADES DAS POPULAÇÕES DO CAMPO, INDÍGENAS, QUILOMBOLAS, AFRODESCENDENTES, DAS MULHERES DE BAIXA RENDA E DAS PESSOAS COM DEFICIÊNCIA.","02A0-EXPANSÃO , REESTRUTURAÇÃO E FUNCIONAMENTO DA REDE FEDERAL DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA PARA AMPLIAÇÃO DO ACESSO, INTERIORIZAÇÃO E DIVERSIFICAÇÃO DA OFERTA, PROMOVENDO A INCLUSÃO, EQUIDADE, ACESSIBILIDADE E PERMANÊNCIA DO ESTUDANTE."
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA EDUCAÇÃO,26000 - MINISTÉRIO DA EDUCAÇÃO,INSTITUTO FEDERAL DO TOCANTINS,26424 - INSTITUTO FEDERAL DO TOCANTINS,12.363.2031.20RL.0017,12 - EDUCAÇÃO,363 - ENSINO PROFISSIONAL,2031 - EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL - FUNCIONAMENTO DE INSTITUIÇÕES FEDERAIS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,0017 - NO ESTADO DO TOCANTINS,F,3,90,RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS,280 - RECURSOS FINANCEIROS DIRETAMENTE ARRECADADOS,64355,64355,0,0,0,0,0,0,2031,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL,0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA,02A0,"0582- EXPANDIR, INTERIORIZAR, DEMOCRATIZAR E QUALIFICAR A OFERTA DE CURSOS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, CONSIDERANDO OS ARRANJOS PRODUTIVOS, SOCIAIS, CULTURAIS, LOCAIS E REGIONAIS,  A NECESSIDADE DE AMPLIAÇÃO DAS OPORTUNIDADES EDUCACIONAIS DOS TRABALHADORES E OS INTERESSES E NECESSIDADES DAS POPULAÇÕES DO CAMPO, INDÍGENAS, QUILOMBOLAS, AFRODESCENDENTES, DAS MULHERES DE BAIXA RENDA E DAS PESSOAS COM DEFICIÊNCIA.","02A0-EXPANSÃO , REESTRUTURAÇÃO E FUNCIONAMENTO DA REDE FEDERAL DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA PARA AMPLIAÇÃO DO ACESSO, INTERIORIZAÇÃO E DIVERSIFICAÇÃO DA OFERTA, PROMOVENDO A INCLUSÃO, EQUIDADE, ACESSIBILIDADE E PERMANÊNCIA DO ESTUDANTE."
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA EDUCAÇÃO,26000 - MINISTÉRIO DA EDUCAÇÃO,INSTITUTO FEDERAL DO TOCANTINS,26424 - INSTITUTO FEDERAL DO TOCANTINS,12.363.2031.20RL.0017,12 - EDUCAÇÃO,363 - ENSINO PROFISSIONAL,2031 - EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL - FUNCIONAMENTO DE INSTITUIÇÕES FEDERAIS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,0017 - NO ESTADO DO TOCANTINS,F,3,90,RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS,250 - RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS,1353309,"1333149,04","500188,92","47172,67","45167,04",0,9994,9994,2031,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL,0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA,02A0,"0582- EXPANDIR, INTERIORIZAR, DEMOCRATIZAR E QUALIFICAR A OFERTA DE CURSOS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, CONSIDERANDO OS ARRANJOS PRODUTIVOS, SOCIAIS, CULTURAIS, LOCAIS E REGIONAIS,  A NECESSIDADE DE AMPLIAÇÃO DAS OPORTUNIDADES EDUCACIONAIS DOS TRABALHADORES E OS INTERESSES E NECESSIDADES DAS POPULAÇÕES DO CAMPO, INDÍGENAS, QUILOMBOLAS, AFRODESCENDENTES, DAS MULHERES DE BAIXA RENDA E DAS PESSOAS COM DEFICIÊNCIA.","02A0-EXPANSÃO , REESTRUTURAÇÃO E FUNCIONAMENTO DA REDE FEDERAL DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA PARA AMPLIAÇÃO DO ACESSO, INTERIORIZAÇÃO E DIVERSIFICAÇÃO DA OFERTA, PROMOVENDO A INCLUSÃO, EQUIDADE, ACESSIBILIDADE E PERMANÊNCIA DO ESTUDANTE."
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA EDUCAÇÃO,26000 - MINISTÉRIO DA EDUCAÇÃO,INSTITUTO FEDERAL DO TOCANTINS,26424 - INSTITUTO FEDERAL DO TOCANTINS,12.363.2031.20RL.0017,12 - EDUCAÇÃO,363 - ENSINO PROFISSIONAL,2031 - EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL - FUNCIONAMENTO DE INSTITUIÇÕES FEDERAIS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,0017 - NO ESTADO DO TOCANTINS,F,3,90,RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS,650 - RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS,0,0,0,0,0,0,"389076,21","208367,02",2031,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL,0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA,02A0,"0582- EXPANDIR, INTERIORIZAR, DEMOCRATIZAR E QUALIFICAR A OFERTA DE CURSOS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, CONSIDERANDO OS ARRANJOS PRODUTIVOS, SOCIAIS, CULTURAIS, LOCAIS E REGIONAIS,  A NECESSIDADE DE AMPLIAÇÃO DAS OPORTUNIDADES EDUCACIONAIS DOS TRABALHADORES E OS INTERESSES E NECESSIDADES DAS POPULAÇÕES DO CAMPO, INDÍGENAS, QUILOMBOLAS, AFRODESCENDENTES, DAS MULHERES DE BAIXA RENDA E DAS PESSOAS COM DEFICIÊNCIA.","02A0-EXPANSÃO , REESTRUTURAÇÃO E FUNCIONAMENTO DA REDE FEDERAL DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA PARA AMPLIAÇÃO DO ACESSO, INTERIORIZAÇÃO E DIVERSIFICAÇÃO DA OFERTA, PROMOVENDO A INCLUSÃO, EQUIDADE, ACESSIBILIDADE E PERMANÊNCIA DO ESTUDANTE."
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA EDUCAÇÃO,26000 - MINISTÉRIO DA EDUCAÇÃO,INSTITUTO FEDERAL DO TOCANTINS,26424 - INSTITUTO FEDERAL DO TOCANTINS,12.363.2031.20RL.0017,12 - EDUCAÇÃO,363 - ENSINO PROFISSIONAL,2031 - EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL - FUNCIONAMENTO DE INSTITUIÇÕES FEDERAIS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,0017 - NO ESTADO DO TOCANTINS,F,3,91,RECURSOS DEST.A MANUT.E DES.DO ENSINO,112 - RECURSOS DEST.A MANUT.E DES.DO ENSINO,14177,"366885,61","332385,61","295872,74","278035,48",0,"227436,8","174685,35",2031,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL,0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA,02A0,"0582- EXPANDIR, INTERIORIZAR, DEMOCRATIZAR E QUALIFICAR A OFERTA DE CURSOS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, CONSIDERANDO OS ARRANJOS PRODUTIVOS, SOCIAIS, CULTURAIS, LOCAIS E REGIONAIS,  A NECESSIDADE DE AMPLIAÇÃO DAS OPORTUNIDADES EDUCACIONAIS DOS TRABALHADORES E OS INTERESSES E NECESSIDADES DAS POPULAÇÕES DO CAMPO, INDÍGENAS, QUILOMBOLAS, AFRODESCENDENTES, DAS MULHERES DE BAIXA RENDA E DAS PESSOAS COM DEFICIÊNCIA.","02A0-EXPANSÃO , REESTRUTURAÇÃO E FUNCIONAMENTO DA REDE FEDERAL DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA PARA AMPLIAÇÃO DO ACESSO, INTERIORIZAÇÃO E DIVERSIFICAÇÃO DA OFERTA, PROMOVENDO A INCLUSÃO, EQUIDADE, ACESSIBILIDADE E PERMANÊNCIA DO ESTUDANTE."
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA EDUCAÇÃO,26000 - MINISTÉRIO DA EDUCAÇÃO,INSTITUTO FEDERAL DO TOCANTINS,26424 - INSTITUTO FEDERAL DO TOCANTINS,12.363.2031.20RL.0017,12 - EDUCAÇÃO,363 - ENSINO PROFISSIONAL,2031 - EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL - FUNCIONAMENTO DE INSTITUIÇÕES FEDERAIS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,0017 - NO ESTADO DO TOCANTINS,F,3,91,RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS,250 - RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS,0,"20159,96","20159,96","7167,87","7167,87",0,"10126,11","2848,03",2031,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL,0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA,02A0,"0582- EXPANDIR, INTERIORIZAR, DEMOCRATIZAR E QUALIFICAR A OFERTA DE CURSOS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, CONSIDERANDO OS ARRANJOS PRODUTIVOS, SOCIAIS, CULTURAIS, LOCAIS E REGIONAIS,  A NECESSIDADE DE AMPLIAÇÃO DAS OPORTUNIDADES EDUCACIONAIS DOS TRABALHADORES E OS INTERESSES E NECESSIDADES DAS POPULAÇÕES DO CAMPO, INDÍGENAS, QUILOMBOLAS, AFRODESCENDENTES, DAS MULHERES DE BAIXA RENDA E DAS PESSOAS COM DEFICIÊNCIA.","02A0-EXPANSÃO , REESTRUTURAÇÃO E FUNCIONAMENTO DA REDE FEDERAL DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA PARA AMPLIAÇÃO DO ACESSO, INTERIORIZAÇÃO E DIVERSIFICAÇÃO DA OFERTA, PROMOVENDO A INCLUSÃO, EQUIDADE, ACESSIBILIDADE E PERMANÊNCIA DO ESTUDANTE."
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA EDUCAÇÃO,26000 - MINISTÉRIO DA EDUCAÇÃO,INSTITUTO FEDERAL DO TOCANTINS,26424 - INSTITUTO FEDERAL DO TOCANTINS,12.363.2031.20RL.0017,12 - EDUCAÇÃO,363 - ENSINO PROFISSIONAL,2031 - EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL - FUNCIONAMENTO DE INSTITUIÇÕES FEDERAIS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,0017 - NO ESTADO DO TOCANTINS,F,4,90,RECURSOS DEST.A MANUT.E DES.DO ENSINO,112 - RECURSOS DEST.A MANUT.E DES.DO ENSINO,15588546,15588546,"14899395,67","3857767,58","3609514,18",0,"12370302,48","10902130,05",2031,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL,0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA,02A0,"0582- EXPANDIR, INTERIORIZAR, DEMOCRATIZAR E QUALIFICAR A OFERTA DE CURSOS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, CONSIDERANDO OS ARRANJOS PRODUTIVOS, SOCIAIS, CULTURAIS, LOCAIS E REGIONAIS,  A NECESSIDADE DE AMPLIAÇÃO DAS OPORTUNIDADES EDUCACIONAIS DOS TRABALHADORES E OS INTERESSES E NECESSIDADES DAS POPULAÇÕES DO CAMPO, INDÍGENAS, QUILOMBOLAS, AFRODESCENDENTES, DAS MULHERES DE BAIXA RENDA E DAS PESSOAS COM DEFICIÊNCIA.","02A0-EXPANSÃO , REESTRUTURAÇÃO E FUNCIONAMENTO DA REDE FEDERAL DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA PARA AMPLIAÇÃO DO ACESSO, INTERIORIZAÇÃO E DIVERSIFICAÇÃO DA OFERTA, PROMOVENDO A INCLUSÃO, EQUIDADE, ACESSIBILIDADE E PERMANÊNCIA DO ESTUDANTE."
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA EDUCAÇÃO,26000 - MINISTÉRIO DA EDUCAÇÃO,INSTITUTO FEDERAL DO TOCANTINS,26424 - INSTITUTO FEDERAL DO TOCANTINS,12.363.2031.20RL.0017,12 - EDUCAÇÃO,363 - ENSINO PROFISSIONAL,2031 - EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL - FUNCIONAMENTO DE INSTITUIÇÕES FEDERAIS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,0017 - NO ESTADO DO TOCANTINS,F,4,90,RECURSOS DEST.A MANUT.E DES.DO ENSINO,312 - RECURSOS DEST.A MANUT.E DES.DO ENSINO,0,865,0,0,0,0,0,0,2031,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,20RL,0000 - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA,02A0,"0582- EXPANDIR, INTERIORIZAR, DEMOCRATIZAR E QUALIFICAR A OFERTA DE CURSOS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, CONSIDERANDO OS ARRANJOS PRODUTIVOS, SOCIAIS, CULTURAIS, LOCAIS E REGIONAIS,  A NECESSIDADE DE AMPLIAÇÃO DAS OPORTUNIDADES EDUCACIONAIS DOS TRABALHADORES E OS INTERESSES E NECESSIDADES DAS POPULAÇÕES DO CAMPO, INDÍGENAS, QUILOMBOLAS, AFRODESCENDENTES, DAS MULHERES DE BAIXA RENDA E DAS PESSOAS COM DEFICIÊNCIA.","02A0-EXPANSÃO , REESTRUTURAÇÃO E FUNCIONAMENTO DA REDE FEDERAL DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA PARA AMPLIAÇÃO DO ACESSO, INTERIORIZAÇÃO E DIVERSIFICAÇÃO DA OFERTA, PROMOVENDO A INCLUSÃO, EQUIDADE, ACESSIBILIDADE E PERMANÊNCIA DO ESTUDANTE."
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA EDUCAÇÃO,26000 - MINISTÉRIO DA EDUCAÇÃO,INSTITUTO FEDERAL DO TOCANTINS,26424 - INSTITUTO FEDERAL DO TOCANTINS,12.363.2031.2994.0017,12 - EDUCAÇÃO,363 - ENSINO PROFISSIONAL,2031 - EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,2994 - ASSISTÊNCIA AO EDUCANDO DA EDUCAÇÃO PROFISSIONAL,0017 - NO ESTADO DO TOCANTINS,F,3,90,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,0,0,0,0,0,"31128,19","31308,57","18417,17",2031,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,2994,0000 - VALOR NAO DETALHADO,02A5,"0582- EXPANDIR, INTERIORIZAR, DEMOCRATIZAR E QUALIFICAR A OFERTA DE CURSOS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, CONSIDERANDO OS ARRANJOS PRODUTIVOS, SOCIAIS, CULTURAIS, LOCAIS E REGIONAIS,  A NECESSIDADE DE AMPLIAÇÃO DAS OPORTUNIDADES EDUCACIONAIS DOS TRABALHADORES E OS INTERESSES E NECESSIDADES DAS POPULAÇÕES DO CAMPO, INDÍGENAS, QUILOMBOLAS, AFRODESCENDENTES, DAS MULHERES DE BAIXA RENDA E DAS PESSOAS COM DEFICIÊNCIA.","02A5-AMPLIAÇÃO DO ACESSO EM CURSOS DE EDUCAÇÃO PROFISSIONAL TÉCNICA DE NÍVEL MÉDIO E CURSOS DE FORMAÇÃO INICIAL E CONTINUADA, EM INSTITUIÇÕES PÚBLICAS E PRIVADAS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, PRIORITARIAMENTE PARA ESTUDANTES DA REDE PÚBLICA, TRABALHADORES, BENEFICIÁRIOS DOS PROGRAMAS FEDERAIS DE TRANSFERÊNCIA DE RENDA, PESSOAS COM DEFICIÊNCIA, POPULAÇÕES DO CAMPO, INDÍGENAS, QUILOMBOLAS E AFRODESCENDENTES, E PROMOÇÃO DE CONDIÇÕES DE PERMANÊNCIA AOS ESTUDANTES."
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA EDUCAÇÃO,26000 - MINISTÉRIO DA EDUCAÇÃO,INSTITUTO FEDERAL DO TOCANTINS,26424 - INSTITUTO FEDERAL DO TOCANTINS,12.363.2031.2994.0017,12 - EDUCAÇÃO,363 - ENSINO PROFISSIONAL,2031 - EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,2994 - ASSISTÊNCIA AO EDUCANDO DA EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,0017 - NO ESTADO DO TOCANTINS,F,3,90,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,0,0,0,0,0,0,"1084188,06","963765,77",2031,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,2994,0000 - VALOR NAO DETALHADO,02A5,"0582- EXPANDIR, INTERIORIZAR, DEMOCRATIZAR E QUALIFICAR A OFERTA DE CURSOS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, CONSIDERANDO OS ARRANJOS PRODUTIVOS, SOCIAIS, CULTURAIS, LOCAIS E REGIONAIS,  A NECESSIDADE DE AMPLIAÇÃO DAS OPORTUNIDADES EDUCACIONAIS DOS TRABALHADORES E OS INTERESSES E NECESSIDADES DAS POPULAÇÕES DO CAMPO, INDÍGENAS, QUILOMBOLAS, AFRODESCENDENTES, DAS MULHERES DE BAIXA RENDA E DAS PESSOAS COM DEFICIÊNCIA.","02A5-AMPLIAÇÃO DO ACESSO EM CURSOS DE EDUCAÇÃO PROFISSIONAL TÉCNICA DE NÍVEL MÉDIO E CURSOS DE FORMAÇÃO INICIAL E CONTINUADA, EM INSTITUIÇÕES PÚBLICAS E PRIVADAS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, PRIORITARIAMENTE PARA ESTUDANTES DA REDE PÚBLICA, TRABALHADORES, BENEFICIÁRIOS DOS PROGRAMAS FEDERAIS DE TRANSFERÊNCIA DE RENDA, PESSOAS COM DEFICIÊNCIA, POPULAÇÕES DO CAMPO, INDÍGENAS, QUILOMBOLAS E AFRODESCENDENTES, E PROMOÇÃO DE CONDIÇÕES DE PERMANÊNCIA AOS ESTUDANTES."
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA EDUCAÇÃO,26000 - MINISTÉRIO DA EDUCAÇÃO,INSTITUTO FEDERAL DO TOCANTINS,26424 - INSTITUTO FEDERAL DO TOCANTINS,12.363.2031.2994.0017,12 - EDUCAÇÃO,363 - ENSINO PROFISSIONAL,2031 - EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,2994 - ASSISTÊNCIA AO ESTUDANTE DA EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,0017 - NO ESTADO DO TOCANTINS,F,3,90,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,6810348,6810348,"6686434,03","4994379,54","4564644,8",0,0,0,2031,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,2994,0001 - ASSISTENCIA AO ESTUDANTE DE EDUCACAO PROFISSIONAL E TECNOLOGICA DE NIVEL TECNICO,02A5,"0582- EXPANDIR, INTERIORIZAR, DEMOCRATIZAR E QUALIFICAR A OFERTA DE CURSOS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, CONSIDERANDO OS ARRANJOS PRODUTIVOS, SOCIAIS, CULTURAIS, LOCAIS E REGIONAIS,  A NECESSIDADE DE AMPLIAÇÃO DAS OPORTUNIDADES EDUCACIONAIS DOS TRABALHADORES E OS INTERESSES E NECESSIDADES DAS POPULAÇÕES DO CAMPO, INDÍGENAS, QUILOMBOLAS, AFRODESCENDENTES, DAS MULHERES DE BAIXA RENDA E DAS PESSOAS COM DEFICIÊNCIA.","02A5-AMPLIAÇÃO DO ACESSO EM CURSOS DE EDUCAÇÃO PROFISSIONAL TÉCNICA DE NÍVEL MÉDIO E CURSOS DE FORMAÇÃO INICIAL E CONTINUADA, EM INSTITUIÇÕES PÚBLICAS E PRIVADAS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, PRIORITARIAMENTE PARA ESTUDANTES DA REDE PÚBLICA, TRABALHADORES, BENEFICIÁRIOS DOS PROGRAMAS FEDERAIS DE TRANSFERÊNCIA DE RENDA, PESSOAS COM DEFICIÊNCIA, POPULAÇÕES DO CAMPO, INDÍGENAS, QUILOMBOLAS E AFRODESCENDENTES, E PROMOÇÃO DE CONDIÇÕES DE PERMANÊNCIA AOS ESTUDANTES."
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),"04 - EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",MINISTÉRIO DA EDUCAÇÃO,26000 - MINISTÉRIO DA EDUCAÇÃO,INSTITUTO FEDERAL DO TOCANTINS,26424 - INSTITUTO FEDERAL DO TOCANTINS,12.363.2031.6380.0017,12 - EDUCAÇÃO,363 - ENSINO PROFISSIONAL,2031 - EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,6380 - FOMENTO AO DESENVOLVIMENTO DA EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,0017 - NO ESTADO DO TOCANTINS,F,3,90,RECURSOS DEST.A MANUT.E DES.DO ENSINO,112 - RECURSOS DEST.A MANUT.E DES.DO ENSINO,0,0,0,0,0,0,17230,4030,2031,EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA,6380,0001 - MULHERES MIL - BRASIL SEM MISERIA,02A2,"0582- EXPANDIR, INTERIORIZAR, DEMOCRATIZAR E QUALIFICAR A OFERTA DE CURSOS DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, CONSIDERANDO OS ARRANJOS PRODUTIVOS, SOCIAIS, CULTURAIS, LOCAIS E REGIONAIS,  A NECESSIDADE DE AMPLIAÇÃO DAS OPORTUNIDADES EDUCACIONAIS DOS TRABALHADORES E OS INTERESSES E NECESSIDADES DAS POPULAÇÕES DO CAMPO, INDÍGENAS, QUILOMBOLAS, AFRODESCENDENTES, DAS MULHERES DE BAIXA RENDA E DAS PESSOAS COM DEFICIÊNCIA.","02A2-FOMENTO À EXPANSÃO E AO DESENVOLVIMENTO DAS REDES DE EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA, AO DESENVOLVIMENTO DE TECNOLOGIAS EDUCACIONAIS, À MODERNIZAÇÃO DO PROCESSO DIDÁTICO-PEDAGÓGICO, À ELABORAÇÃO E DESENVOLVIMENTO DE MATERIAL DIDÁTICO, INCLUINDO CAPACITAÇÃO DE DOCENTES E TÉCNICOS ADMINISTRATIVOS, CONCESSÃO DE BOLSAS E COOPERAÇÃO INTERNACIONAL, ALÉM DE APOIO A PESQUISA, INOVAÇÃO E EXTENSÃO"
